repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,error_type_real,error_details_real,claude_answer_fake,claude_response_fake,is_correct_fake,error_type_fake,error_details_fake
9,IT0053,"[In uno studio caso-controllo per comprendere l'eziologia del cancro dell'esofago, 870 casi e 902 controlli sono stati indagati per quanto concerne il consumo abituale di superalcolici.] L'associazione tra la malattia e il fattore di rischio può essere quantificata calcolando:",C,True,C,"IT0053, C
Reasoning: In uno studio caso-controllo la misura di associazione appropriata è l'odds ratio. Con la tabella 2x2 (a = esposti-malati 656, b = esposti-non malati 516, c = non esposti-malati 214, d = non esposti-non malati 386) l'OR si calcola come (a·d)/(b·c) = (656·386)/(516·214), che corrisponde all'opzione C. Le altre opzioni riportano rischi o differenze di rischio (RR o RA), non validi in un caso-controllo.",True,,,C,"IT0053, C
Reasoning: In uno studio caso-controllo la misura di associazione corretta è l'odds ratio, calcolato come prodotto incrociato ad/bc. Con i dati disponibili (656 e 214 fra i casi; 516 e 386 fra i controlli) l'OR è (656·386)/(516·214), corrispondente all'opzione C.",True,,
9,IT0054,"[In uno studio caso-controllo per comprendere l'eziologia del cancro dell'esofago, 870 casi e 902 controlli sono stati indagati per quanto concerne il consumo abituale di superalcolici.] È generalmente indicato tra i vantaggi degli studi caso-controllo:",A,True,A,"IT0054, A
Reasoning: Uno studio caso-controllo seleziona i soggetti in base allo stato di malattia (casi vs controlli), perciò è particolarmente efficiente per malattie rare, permette di valutare molte esposizioni e ha in genere costi relativamente bassi e tempi brevi rispetto a studi di coorte. Non permette invece di calcolare direttamente incidenze o prevalenze (puntuale o periodale) né l'incidenza assoluta della malattia: dal disegno si ricava l'odds ratio come misura di associazione (che può approssimare il rischio relativo solo se la malattia è rara). Quindi l'affermazione corretta è A.",True,,,A,"IT0054, A
Reasoning: Gli studi caso-controllo partono dai casi e dai controlli (selezionati in base allo stato di malattia), sono particolarmente efficienti per malattie rare e per valutare molte esposizioni; per questo sono relativamente economici e rapidi da realizzare. Non permettono invece di calcolare direttamente incidenze o prevalenze (puntuale o periodale), perché la frequenza della malattia nella popolazione non è stimata a partire da un campione di popolazione di riferimento.",True,,
9,IT0063,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Le alterazioni presenti sono compatibili con:",C,True,A,"IT0063, A
Reasoning: L'ECG mostra sopraslivellamento ST localizzato nei leads precordiali con coinvolgimento dei leads laterali (I, aVL) e segni reciproci nelle derivazioni inferiori (II, III, aVF). Questo quadro è tipico di un STEMI antero-laterale acuto. Esclude la pericardite (che dà ST-elevazioni diffuse e depressione PR) e non sembra un infarto pregresso (ci sono sopraslivellamenti ST attivi, non solo onde Q e persistenza stabile).",False,,,C,"IT0063, C
Reasoning: Uomo con dolore epigastrico acuto, ipotensione (PA 90/50) e bradicardia (FC 57) — quadro tipico di infarto del miocardio inferiore (arteria coronaria destra/AV node coinvolta) che spesso causa bradicardia e ipotensione per ischemia del nodo AV o coinvolgimento del ventricolo destro. Le altre opzioni (anteriore/antero‑laterale o infarto pregresso) non spiegano bene la bradicardia/ipotensione acuta; la pericardite dà spesso dolore pleuritico e diffuse elevazioni ST/PR depressione, non il quadro emodinamico qui descritto.",True,,
9,IT0064,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Mentre si allerta la sala di emodinamica è opportuno iniziare la somministrazione di:",D,True,D,"IT0064, D
Reasoning: L’ECG è compatibile con infarto STEMI (soprasslivellamento ST nelle derivazioni inferiori II, III, aVF con possibile coinvolgimento ventricolo destro — ipotensione e bradicardia suggeriscono ischemia inferiore/VD). In attesa della sala di emodinamica è indicata la terapia antiaggregante orale di caricamento (ticagrelor) insieme all’aspirina. Le altre opzioni sono inadeguate o controindicate: nitrati/nitroprussiato (A) peggiorerebbero l’ipotensione e sono controindicati nel sospetto infarto del ventricolo destro; diltiazem (B) peggiorerebbe la bradicardia/AV-block; warfarin (C) non è indicato come terapia acuta in STEMI prima dell’angioplastica; enalapril (E) non va iniziato in fase acuta con pressione già bassa.",True,,,D,"IT0064, D
Reasoning: il quadro clinico (dolore epigastrico, ipotensione 90/50, bradicardia 57) e l’ECG orientano a un infarto STEMI (probabilmente inferiore/infarto ventricolo destro) per cui, mentre si allerta la sala di emodinamica, è indicato iniziare terapia antiaggregante P2Y12 in aggiunta all’aspirina: tra le opzioni proposte solo ticagrelor è appropriato. Le altre opzioni sono controindicate o non indicate nell’immediato: nitrati o nitroprussiato possono peggiorare l’ipotensione (soprattutto in infarto ventricolo destro), diltiazem è sconsigliato in bradicardia/ipotensione e nell’IMA acuto, enalapril non è un trattamento da somministrare d’urgenza in shock e warfarin non è indicato come terapia iniziale dell’IMA.",True,,
9,IT0065,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Verosimilmente il paziente avrà una lesione a carico di:",A,True,A,"IT0065, A
Reasoning: L'ECG mostra sopraslivellamento del tratto ST nelle derivazioni inferiori (II, III, aVF) con rispecchiamento in I e aVL, quadro tipico di infarto inferiore. L'infarto inferiore è comunemente dovuto a occlusione della coronaria destra (RCA), che fornisce anche il nodo AV spiegando la bradicardia e l'ipotensione del paziente; possibile coinvolgimento ventricolare destro peggiora la pressione arteriosa. Le altre scelte (LAD, tronco comune, ramo del margine ottuso) causerebbero invece alterazioni nelle derivazioni anteriori/laterali.",True,,,A,"IT0065, A
Reasoning: Quadro clinico ed ECG compatibili con infarto della parete inferiore (dolore epigastrico, ipotensione e bradicardia per coinvolgimento del nodo AV/RV). L’occlusione della coronaria destra determina tipicamente sopraslivellamento ST in II, III, aVF con segni di ipotensione e bradicardia (se interessa il ramo per il nodo AV o il ventricolo destro). Le altre opzioni (LAD = discendente anteriore → sopraslivellamenti precordiali anteriori; tronco comune → ischemia estesa/alterazioni diffuse; ramo del margine ottuso/arteria circonflessa → parete laterale/infero-laterale) sono meno coerenti con questo quadro.",True,,
9,IT0095,"[Un ragazzo di 23 anni è vittima di un incidente automobilistico (moto contro auto). All'arrivo dei soccorsi viene riferito il seguente esame obiettivo neurologico: il paziente giace a occhi chiusi, non li apre né allo stimolo verbale né allo stimolo doloroso, eloquio assente, alla stimolazione algica il paziente tende ad allontanare gli arti dalla fonte dello stimolo. Presenta anisocoria per destra > sinistra.] Il paziente viene trasferito presso il Pronto Soccorso dove viene sottoposto a una TC cerebrale. Quale reperto è verosimilmente apprezzabile alla TC?",C,True,D,"IT0095, D
Reasoning: Quadro clinico di grave trauma cranico con sopore/coma (non apre gli occhi né allo stimolo), risposta motoria di ritiro agli stimoli dolorosi e anisocoria ipsilaterale suggeriscono compressione massiva dell’emisfero cerebrale. La TC mostra una raccolta iperdensa a forma a mezzaluna lungo la superficie cerebrale che attraversa i solchi (non limitata dalla sutura) con deslocamento della linea mediana: aspetto tipico di ematoma sottodurale acuto. L’ematoma epidurale sarebbe invece lenticolare/biconvesso e non oltrepasserebbe le suture.",False,,,C,"IT0095, C
Reasoning: Quadro tipico di grave trauma cranico con rapido deterioramento di coscienza e anisocoria unilaterale (pupilla dilatata controlaterale al lato della lesione) compatibile con erniazione uncale per compressione del III nervo. Nell'ematoma epidurale (spesso associato a frattura temporale e lacerazione dell'arteria meningea media) la TC mostra una raccolta iperdensa lentiforme/biconvessa che comprime il parenchima e provoca shift midline. Le altre opzioni (ematoma subdurale cronico, subgaleale, ecc.) sono meno coerenti per età, tempo e segni clinici; l'ematoma sottodurale acuto è a volta simile ma classicamente ha morfologia a falce e attraversa suture.",True,,
9,IT0111,"[Un uomo di 37 anni si presenta al Pronto Soccorso per intensa sintomatologia algica al livello della spalla destra. Il paziente riferisce caduta accidentale sul palmo della mano con la spalla atteggiata in modica abduzione ed estensione.] Dopo la valutazione dell'esame radiografico, quale diagnosi si sospetta?",B,True,B,"IT0111, B
Reasoning: L'immagine radiografica mostra la testa omerale spostata medialmente e antero-inferiormente rispetto alla cavità glenoidea (posizione sub-coracoidea), con perdita di contatto tra testa e glenoide. Il meccanismo descritto (caduta sul palmo con braccio in lieve abduzione/iperestensione/rotazione esterna) è tipico della lussazione anteriore della gleno-omerale. Non ci sono evidenti frammenti ossei del trochite né segni tipici di lussazione acromion-claveare o lussazione posteriore.",True,,,B,"IT0111, B
Reasoning: La caduta sul palmo con la spalla in modica abduzione ed estensione è il meccanismo classico per una lussazione anteriore gleno-omerale (la più frequente). Clinicamente compare dolore intenso e atteggiamento in abduzione/rotazione esterna con perdita della normale relazione tra testa omerale e glenoide; radiografia mostrerebbe la testa omerale spostata anteriormente/inferiormente. Le altre opzioni sono meno coerenti: la lesione acromion-claveare tipicamente segue una caduta diretta sulla spalla; la lussazione posteriore è rara e associata a adduzione/rotazione interna o convulsioni; fratture del trochite o della cavità glenoide sono possibili ma meno probabili come prima diagnosi con questo meccanismo.",True,,
9,IT0130,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] L'immagine mostra una RM del rachide lombare su quale dei tre piani anatomici?,A,True,A,"IT0130, A
Reasoning: L'immagine mostra tagli sagittali della colonna lombare (vista latero-mediale con corpi vertebrali in successione, canale midline con liquido cerebrospinale evidente e sacro in basso). Non è un coronale né un assiale; non è un sagittale obliquo (non è angolato per visualizzare peduncoli o forami intervertebrali), quindi è un piano sagittale puro.",True,,,A,"IT0130, A
Reasoning: L'immagine mostra i corpi vertebrali e i dischi intersomatici visti in profilo, con il canale spinale longitudinale evidente; queste caratteristiche corrispondono al piano sagittale. Non è un assiale (che mostrerebbe sezioni circolari/trasversali dei corpi vertebrali) né un coronale (che mostrerebbe le strutture in vista frontale). Non appare un piano sagittale obliquo mirato ai peduncoli o ai forami di coniugazione, perché le strutture sono viste in sezione sagittale “pura”.",True,,
9,IT0131,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] Nella RM si rileva una probabile metastasi ossea. Quale indagine è la più appropriata per identificare la presenza di metastasi ossee?,A,True,A,"IT0131, A
Reasoning: Per la ricerca estesa di metastasi ossee la metodica più appropriata e standard è la scintigrafia ossea total body (99mTc-MDP) in quanto permette uno screening sensibile dell’intero scheletro e individua focolai multipli che una RM locale o una TC limitata potrebbero non mostrare. La TC del solo rachide (B) valuterebbe solo la sede locale; la TC dell’intero scheletro con mdc (C) comporta elevata dose di raggi e non è più sensibile della scintigrafia per molte metastasi osteoblastiche; l’ecografia (D) non è adeguata per indagare l’osso; la TC a bassa dose (E) non è il test di prima scelta per uno screening metastatico.",True,,,A,"IT0131, A
Reasoning: Per la ricerca estensiva di metastasi ossee la scintigrafia ossea (scintigrafia total body con Tc‑99m MDP) è l’esame di scelta iniziale: è un’indagine di screening sensibile per attività osteoblastica su tutto lo scheletro, consente di identificare lesioni multiple non evidenti con esami locali e guida ulteriori approfondimenti mirati. La TC è più specifica e utile per caratterizzare o guidare una biopsia, ma non è l’esame di primo livello per lo screening sistemico; l’ecografia non è adatta alle metastasi ossee. (Si riconoscono limiti della scintigrafia per lesioni puramente litiche, che possono richiedere PET/CT o TC mirata.)",True,,
9,IT0136,[Una donna di 19 anni presenta addominalgia e diarrea postprandiali ed esegue una esofagogastroduodenoscopia nel sospetto di un malassorbimento.] Che cosa si può dedurre dall'immagine?,B,True,B,"IT0136, B
Reasoning: L’immagine endoscopica mostra un aspetto di mucosa duodenale con appiattimento e perdita dell’architettura villosa (aspetto “mosaicato”/scalloping e pieghe ridotte), compatibile con atrofia della mucosa (p. es. atrofia villare da celiachia). Non ci sono segni di fistole/ ascessi, né di sanguinamento attivo o di ulcera focale né di neoformazione evidente.",True,,,B,"IT0136, B
Reasoning: In una giovane con dolore postprandiale e diarrea sospetto malassorbimento (es. celiachia) l'endoscopia del tenue mostra tipicamente appiattimento delle pliche e aspetto a mosaico/scalloping dovuto ad atrofia della mucosa/villi. Le altre opzioni (fistole/ascessi, neoformazione, sanguinamento o ulcera) non sono coerenti con il quadro clinico ed i reperti endoscopici attesi per malassorbimento.",True,,
9,IT0169,"[Una donna di 45 anni presenta lesioni eritemato-ipercheratosiche non dolenti, di forma nummulare, a livello della regione scapolare. Si associano lesioni ipercheratosiche [01] con chiazza di alopecia cicatriziale [02] a livello del vertice del cuoio capelluto. Le lesioni del tronco, di vecchia data, tendono anch'esse all'atrofia cicatriziale e a lasciare esiti iperpigmentari soprattutto periferici. Tutte le lesioni tendono al peggioramento dopo l'esposizione solare.] Qual è la terapia più indicata per questa paziente?",B,True,B,"IT0169, B
Reasoning: Quadro compatibile con lupus cutaneo cronico (discoide): lesioni eritemato-ipercheratosiche nummulari che lasciano atrofia cicatriziale e iperpigmentazione periferica, peggioramento con esposizione solare e chiazza di alopecia cicatriziale al vertice. Terapia sistemica di prima linea: antimalarici (idrossiclorochina). Fototerapia nbUVB è controindicata/peggiora nelle fotosensibili; le altre opzioni (calcipotriolo, penicillina, antimicotici) non sono appropriate.",True,,,B,"IT0169, B
Reasoning: Quadro clinico compatibile con lupus cutaneo cronico/discoide: placche eritemato-ipercheratosiche nummulari che tendono ad atrofia cicatriziale e iperpigmentazione periferica, lesione del cuoio capelluto con alopecia cicatriziale e fotosensibilità. La terapia di prima scelta sistemica è l'idrossiclorochina. Fototerapia nbUVB è controindicata per lesioni fotosensibili; calcipotriolo, penicillina o antimicotici orali non sono appropriati per il lupus cutaneo discoide.",True,,
9,IT0198,"[Una donna di 22 anni si sottopone a biopsia intestinale dopo un'iniziale valutazione clinica e laboratoristica. L'esame istologico dimostra appiattimento dei villi, iperplasia delle cripte, incremento dei linfociti intraepiteliali, come illustrato nella figura.] Con quale delle seguenti malattie può essere compatibile il reperto istologico?",C,True,C,"IT0198, C
Reasoning: L'immagine e la descrizione mostrano atrofia/villous blunting, iperplasia delle cripte e aumento dei linfociti intraepiteliali — il quadro classico della enteropatia da glutine (malattia celiaca). Altre opzioni non corrispondono: Whipple presenta macrofagi PAS-positivi nella lamina propria; il Morbo di Crohn dà infiammazione focale, granulomi e lesione transmurale; la sensibilità al glutine non-celiaca di solito non mostra questo pattern istologico; un tumore neuroendocrino sarebbe una lesione neoplastica, non il tipico quadro di atrofia villosa con iperplasia criptica.",True,,,C,"IT0198, C
Reasoning: Il quadro istologico descritto — appiattimento (atrofia) dei villi, iperplasia delle cripte e aumento dei linfociti intraepiteliali — è classico per la malattia celiaca. Le altre opzioni non corrispondono: la malattia di Whipple mostra macrofagi PAS-positivi nella lamina propria; il Morbo di Crohn ha infiammazione transmurale, ulcere focali e granulomi, non il quadro diffuso di atrofia villare con iperplasia cripte; la sensibilità al glutine non-celiaca di solito non presenta queste alterazioni istologiche specifiche; un tumore neuroendocrino non determina questo pattern diffuso di atrofia villare e aumento dei linfociti intraepiteliali.",True,,
9,IT0200,[Un paziente di 65 anni deve essere sottoposto a colecistectomia. In regime di prericovero ha eseguito un controllo radiologico del torace.] L'immagine radiologica mostrata in figura è in prima istanza compatibile con:,B,True,E,"IT0200, E
Reasoning: Le immagini mostrano multiple ombre rotonde, di forma e dimensione uniforme, con margini netti e sovrapposte alla proiezione cutanea, non distribuite come noduli parenchimali. Non hanno l'aspetto di micronoduli miliariformi, né di metastasi irregolari o di consolidazioni da polmonite o atelettasie. Sono tipiche le ombre prodotte dagli elettrodi per ECG posti sul torace.",False,,,E,"IT0200, E
Reasoning: L'immagine mostra multipli opacità rotonde, ben delimitate e di aspetto metallico/superficiale, tipiche di elettrodi ECG posizionati sul torace. Non corrispondono al quadro di miriade di piccoli noduli parenchimali (tubercolosi miliare) né a formazioni parenchimali irregolari come metastasi o focolai di polmonite, né ad addensamenti lineari/segmentari tipici di atelettasia. In regime di prericovero la presenza di elettrodi è frequente, quindi l'ombra degli elettrodi è la spiegazione più probabile.",False,,
9,IT0213,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Nella figura il ritmo presente a monitor è:,B,True,C,"IT0213, C
Reasoning: Il tracciato mostra una tachicardia rapida con complessi larghi e ben riconoscibili, regolari e di morfologia sostanzialmente identica. Non si vedono onde P evidenti e i complessi non appaiono caotici né a variabilità continua di asse/ampiezza (come nella tachicardia ventricolare polimorfa o nella fibrillazione ventricolare). Quindi si tratta di una tachicardia ventricolare monomorfa, tipica in corso di ischemia miocardica e possibile causa di perdita di coscienza.",False,,,E,"IT0213, E
Reasoning: Il quadro descritto (improvvisa perdita di coscienza durante dolore toracico acuto) è tipico di arresto per fibrillazione ventricolare. All'ECG la fibrillazione ventricolare si presenta come un'attività caotica, irregolare, senza complessi QRS riconoscibili né morfologia organizzata. Questo la distingue dalla tachicardia ventricolare monomorfa (ritmo regolare, complessi larghi e simili tra loro) e dalla tachicardia ventricolare polimorfa/torsades (complessi ventricolari variabili che ""ruotano"" attorno alla linea di base), dalla tachicardia sopraventricolare (ritmo solitamente regolare e a QRS stretti) e dalla fibrillazione atriale (irregolarità con complessi QRS normalmente riconoscibili).",False,,
9,IT0214,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Il trattamento di prima scelta è:,A,True,A,"IT0214, A
Reasoning: L’ECG mostra un’aritmia ventricolare ad alta potenza (fibrillazione/taquicardia ventricolare senza polso) in un paziente che ha perso coscienza. Il trattamento immediato di scelta è la defibrillazione (shock non sincronizzato) insieme a RCP; adrenalina/lidocaina possono essere usate successivamente se necessario. Manovre vagali o espansione volemica non sono indicate come prima scelta.",True,,,A,"IT0214, A
Reasoning: Perdita di coscienza improvvisa in un paziente con dolore retrosternale fa sospettare arresto cardiaco per aritmia ventricolare (FV/TS). Nella FV/TS la prima misura è la defibrillazione immediata (shock non sincronizzato). Adrenalina e antiaritmici (lidocaina) sono indicati successivamente se la defibrillazione non è efficace; manovre vagali o espansione volemica non sono appropriate come trattamento di prima scelta.",True,,
9,IT0229,"[Il 13 agosto del 2011, alle ore 20, in Sicilia, un medico legale viene contattato dal Pubblico Ministero in quanto avvisato dalle forze dell'ordine del ritrovamento di un cadavere presso il domicilio dello stesso. Giunto sul luogo, il medico legale viene informato dalla polizia che, a causa dell'odore acre presente nell'appartamento, si era proceduto ad apertura delle finestre di tutte le stanze della casa. Si iniziano le operazioni di sopralluogo, il cadavere si presenta come in figura.] Alla luce dell'immagine allegata e dei dati riportati, considerando una completa risoluzione della rigidità, si può stimare in via preliminare che siano trascorsi:",A,True,A,"IT0229, A
Reasoning: L'immagine mostra chiari segni di putrefazione (gonfiore addominale, marcata discromia e marbling, possibile sfaldamento della cute e odore acre segnalato dalla polizia) tipici di alcuni giorni post-mortem in clima caldo. La rigidità cadaverica si instaura e si completa nelle prime 12–24 h e normalmente si risolve entro 36–72 h (più rapidamente con temperature elevate). In Sicilia ad agosto la decomposizione è accelerata e i segni visibili sono compatibili con un intervallo di circa 3–5 giorni. Le altre opzioni (meno di 24 h; un mese/tre mesi/anno) non conciliano né con la risoluzione completa della rigidità né con il quadro di putrefazione mostrato.",True,,,A,"IT0229, A
Reasoning: La completa risoluzione della rigidità indica che sono trascorse più di 36–48 ore dal decesso (la rigidità si instaura nelle prime ore e normalmente cessa entro 1–3 giorni). L’odore acre segnalato e il contesto estivo siciliano indicano un rapido avvio della putrefazione: gli stadi di gonfiore e odore pungente sono tipici a pochi giorni dal decesso. Tempistiche come un mese, tre mesi o un anno corrisponderebbero a fasi molto più avanzate (mummificazione/scheletrizzazione) e meno di 24 ore non è compatibile con la completa risoluzione della rigidità. Quindi la stima preliminare più verosimile è circa 3–5 giorni.",True,,
9,IT0235,"[Un uomo di 65 anni presenta insorgenza, in pieno benessere, di cefalea e vomito, seguiti dalla comparsa di afasia ed emiparesi destra. Viene quindi accompagnato in Pronto Soccorso; i familiari riferiscono in anamnesi ipertensione ed etilismo con associata cirrosi epatica. Alla visita il medico trova il paziente soporoso, risvegliabile alla chiamata, afasico globale ed emiplegico a destra. Si prende visione della TC encefalo senza mezzo di contrasto che nel frattempo è stata richiesta (si veda immagine).] Qual è la diagnosi più probabile?",C,True,B,"IT0235, B
Reasoning: La TC mostra un ampio materiale iperdenso a livello della convexità emisferica sinistra con morfologia a falce/crescentale e marcato effetto massa con deviazione della linea mediana: quadro tipico di ematoma sottodurale acuto. Il paziente alco- dipendente con atrofia cerebrale e possibile coagulopatia è a rischio di rottura delle vene ponte e di ematoma sottodurale spontaneo; la compressione dell'emisfero dominante spiega afasia globale ed emiplegia destra. Le altre opzioni non concordano con l'aspetto TC (epidurale ha forma lenticolare, l'emorragia intraparenchimale sarebbe focalmente intraparenchimale non a falce, l'ictus ischemico acuto non è iperdenso in TC senza contrasto e la SAH interessa gli spazi subaracnoidei).",False,,,C,"IT0235, C
Reasoning: Quadro di insorgenza acuta con cefalea/vomito seguito da afasia globale e emiplegia destra indica lesione del emisfero sinistro. I fattori di rischio (ipertensione, etilismo/cirrosi con possibile coagulopatia) sono tipici per emorragia intracerebrale spontanea. La TC senza contrasto in questa situazione mostrerebbe un'area iperdensa intraparenchimale fronto-parietale sinistra. Le altre opzioni sono meno compatibili: ematoma epidurale tipicamente post-trauma e lato opposto; ematoma sottodurale acuto spesso post-trauma e distributione diversa; ictus ischemico spesso ha TC iniziale normale e non dà così acutamente vomiting/cefalea massiva; emorragia subaracnoidea da rottura aneurisma dà tipicamente emicrania intensa e sangue nei cisterne, non prevalentemente afasia globale ed emiplegia focali.",True,,
9,IT0236,"[Una donna di 76 anni riferisce di sentire, da alcuni mesi, il braccio di destra più debole; tale disturbo sembra avere un andamento peggiorativo. Nelle ultime settimane sarebbero inoltre comparse delle difficoltà nell'eloquio. La paziente si reca quindi dal neurologo che riscontra un deficit stenico all'arto superiore di destra e una afasia espressiva. Consiglia quindi l'esecuzione di una RM encefalo con mezzo di contrasto. Tale esame evidenzia la presenza di una lesione espansiva verosimilmente extra-assiale a livello frontale destro, captante vivacemente e omogeneamente contrasto, associata a ispessimento della dura madre perilesionale (tail durale) (si veda immagine).] Qual è la diagnosi più probabile?",A,True,A,"IT0236, A
Reasoning: Anziana con deficit progressivo focali compatibili con lesione frontale dominante (afasia espressiva + debolezza arto destro). La RM mostra una massa extra‑assiale frontale con captazione omogenea e caratteristico ""dural tail"" (ispessimento della dura perilesionale): segni tipici di un meningioma della convessità (in sede dominante, sinistra). Gli altri elementi (glioma, metastasi, ematoma/emoragia) non si associano alla chiara morfologia extra‑assiale e al segno della coda durale.",True,,,A,"IT0236, A
Reasoning: Donna anziana con lesione ""verosimilmente extra-assiale"", captante vivacemente e omogeneamente il contrasto e con ispessimento della dura (dural tail) è tipico di un meningioma. I meningiomi della convessità frontale causano sintomi focali motori e afasia espressiva se localizzati nell’emisfero sinistro, e l’aspetto radiologico (extra‑assiale, enhancement omogeneo, coda durale) distingue il meningioma da un glioma (lesione intra‑assiale, più eterogenea e infiltrativa), da metastasi (spesso multiple o con aspetto più irregolare) e da ematomi/emorragie (quadratura acuta non caratteristicamente con enhancement durale). Quindi la diagnosi più probabile è un meningioma della convessità frontale.",True,,
9,IT0250,"[Un ragazzo di 19 anni presenta un intenso dolore a livello della coscia, prevalentemente notturno, che regredisce dopo la somministrazione di acido acetilsalicilico.] Quale neoformazione è sospettabile con questo quadro clinico-radiologico?",A,True,A,"IT0250, A
Reasoning: Quadro clinico tipico per osteoma osteoide: giovane (19 aa), dolore intenso prevalentemente notturno che regredisce con acido acetilsalicilico. Le immagini mostrano un piccolo nidus centrale con calcificazione e intensa reazione sclerotica peri-lesionale (visualizzabile al CT e alla risonanza), caratteristico dell’osteoid osteoma. Le altre opzioni (condroblastoma, condrosarcoma, osteosarcoma, encondroma) hanno sede, età e aspetti radiologici diversi (es. condroblastoma epifisario, osteosarcoma massa aggressiva con periostite, encondroma generalmente asintomatico).",True,,,A,"IT0250, A
Reasoning: Quadro tipico di osteoma osteoide: giovane (adolescente/giovane adulto), dolore intenso prevalentemente notturno che si allevia con ASA/ FANS. È caratterizzato da un piccolo nidus (radiotrasparente) con intensa reazione sclerotica peri-nidale nella diafisi delle ossa lunghe (ad es. femore). Le altre neoplasie elencate non presentano tipicamente il dolore notturno così marcato né la rapida remissione con analgesici/aspirina.",True,,
9,IT0311,"[Un paziente di 49 anni presenta da diversi mesi in regione perineale papule roseo-brunastre talvolta confluenti in placche, asintomatiche.] Quale terapia per queste lesioni NON è indicata?",E,True,E,"IT0311, E
Reasoning: Il quadro clinico e l’immagine sono compatibili con condilomi acuminati (lesioni da HPV) nella regione genitale/perineale. Terapie appropriate includono sinecatechine topiche, podofillotossina (podofilox), imiquimod e anche interventi chirurgici/ablativi (crioterapia, escissione) a seconda delle dimensioni e sede. L’opzione non indicata è l’applicazione topica di acido salicilico associato a corticosteroidi: l’acido salicilico è un keratolitico usato per verruche cutanee cheratosiche (mani/piedi) ma non per le mucose/perineo sensibile, e i corticosteroidi sono controindicati nelle infezioni virali perché possono peggiorare le lesioni.",True,,,E,"IT0311, E
Reasoning: La descrizione corrisponde a condilomi acuminati (lesioni da HPV) in regione perineale. Terapie indicate includono sinecatechine topiche, podofillotossina (podofilox), imiquimod e trattamenti chirurgici/ablativi. L'uso topico di acido salicilico associato a corticosteroidi non è appropriato: l'acido salicilico è poco indicato sulle mucose/perineo per il rischio di irritazione e i corticosteroidi possono peggiorare le infezioni virali per effetto immunosoppressivo. Perciò E non è indicata.",True,,
9,IT0340,La radiografia del torace in figura mostra un quadro che potrebbe essere pericoloso per la vita del paziente: quale?,C,True,C,"IT0340, C
Reasoning: L'immagine mostra un ampio spazio ipertrasparente nel torace sinistro con assenza di trama vascolare periferica e un chiaro collasso polmonare visibile (linea pleurica), con deviazione del mediastino verso il lato controlaterale. Questi reperti sono tipici di un grande pneumotorace (tensione se causa shift mediastinico), quadro potenzialmente fatale se non trattato immediatamente. Le altre opzioni (emotorace = opacità, cardiomegalia = ingrandimento della silhouette cardiaca, stenosi tracheale o dissezione aortica) non corrispondono all'aspetto mostrato.",True,,,C,"IT0340, C
Reasoning: L'immagine è compatibile con un pneumotorace sinistro: si vede (tipicamente) una linea pleurica visibile con assenza di trama vascolare periferica e iperlucenza del campo polmonare controlaterale; un pneumotorace (soprattutto se a tensione con deviazione del mediastino) è potenzialmente letale e richiede intervento immediato. Le altre opzioni (cardiomegalia, emotorace che darebbe opacità, stenosi tracheale non tipicamente diagnosticata così, dissezione aortica che si vede come mediastino allargato ma non qui) sono meno coerenti con il quadro descritto.",True,,
