repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,claude_answer_fake,claude_response_fake,is_correct_fake,claude_answer,is_correct
8,IT0919,"Un paziente di 56 anni si presenta in Pronto Soccorso con dolore diffuso in zona epigastrica. Appare ansioso, agitato, in cerca di una posizione per alleviare il dolore. Sono presenti sudorazione profusa, bradicardia, extrasistoli. L’accompagnatore ha riferito che il paziente accusava nausea e ha avuto 2 episodi di vomito alimentare circa 40 minuti prima. Si procede all’effettuazione di un ECG, emocromo, dosaggio enzimi specifici (Troponina, CPK, SGOT, LDH), RX torace, ecocardiogramma ed eco addome. Sono presenti leucocitosi ed iperglicemia. Si rimane in attesa del referto di enzimi specifici. Il referto dell’ECG è il seguente. Alla luce del quadro clinico ed elettrocardiografico, quale tra le seguenti è la diagnosi più probabile?",E,True,E,"IT0919, E
Reasoning: Il quadro clinico (dolore epigastrico acuto con sudorazione, nausea/vomito, ansia, bradicardia",True,E,"IT0919, E
Reasoning: Il quadro clinico (dolore epigastrico improvviso con sudorazione, nausea/vomito, ansia, bradicardia) è tipico di un infarto acuto, in particolare di localizzazione inferiore (RCA) dove è comune la bradicardia vagale e i sintomi gastrointestinali. L’ECG (",True,,
8,IT0949,"Una paziente di 56 anni è affetta da carcinoma squamocellulare della cervice uterina, inoperabile per estesa infiltrazione dei paramétri. Il trattamento programmato consiste in una chemioradioterapia. La radioterapia è effettuata con irradiazione della regione pelvica seguita dal posizionamento nella vagina e nell’utero di un applicatore caricato con sorgenti di iridio 192, come riportato in figura. Come si definisce quest’ultima tecnica di trattamento?",E,True,E,"IT0949, E
Reasoning: L’applicatore inserito nella vagina e nell’utero caricato con sorgenti di iridio-192 corrisponde a brachiterapia intracavitaria (es. tandem e ovoidi per carcinoma della cervice). Non è radioterapia esterna (che è fatta da sorgenti a distanza), né brachiterapia interstiziale (che usa aghi o fili impiantati nei tessuti), né radioterapia intraoperatoria o radio-immunoterapia.",True,E,"IT0949, E
Reasoning: La descrizione corrisponde al posizionamento di un applicatore nella vagina e nell’utero caricato con sorgenti di iridio-192: questo è l’esempio tipico di brachiterapia intracavitaria (applicatori tipo tandem-ovoidi o anello). La brachiterapia interstiziale prevederebbe l’impianto di aghi o fili nel tessuto; la radioterapia esterna è l’irradiazione dal esterno; la radio-immunoterapia e la radioterapia intraoperatoria non descrivono questa tecnica.",True,,
8,IT0972,"Una donna di 32 anni, si reca in Pronto Soccorso per cardiopalmo. APR negativa. All’esame obiettivo: GCS 15/15, SpO2 99% in aria ambiente, FR 29 minuto, PA 110/65 mmHg, FC 180 bpm. L’ECG mostra il seguente tracciato: tachicardia parossistica sopraventricolare da rientro nodale. Alla luce del quadro ECG e dei parametri vitali quale tra i seguenti è l’intervento terapeutico più appropriato?",E,True,API_ERROR,API_ERROR,False,E,"IT0972, E
Reasoning",True,,
8,IT1022,"Un uomo di 73 anni, seguito per un pregresso melanoma del dorso, presenta ad un controllo programmato una neoformazione della regione sottoclavicolare destra, nettamente aumentata dall’ultimo controllo, di circa 3 cm di diametro, rilevata, di colore marrone chiaro, ruvida al tatto. Sono presenti altre neoformazioni simili, di diametro minore, sia a livello del torace che del collo. Alla dermatoscopia si apprezzano sbocchi follicolari simil-comedonici e pseudo-cisti cornee. Quale diagnosi suggeriscono la clinica e la dermatoscopia?",D,True,D,"IT1022, D
Reasoning: Lesione “stuck-on”, marrone chiaro, ruvida e numerose lesioni simili su torace/collo in un anziano fanno pensare a cheratosi seborroica. In dermatoscopia i tipici comedo‑like openings (sbocchi follicolari simil‑comedonici) e le pseudo‑cisti cornee sono segni caratteristici e quasi patognomonici di cheratosi seborroica pigmentata. Le caratteristiche non sono compatibili con melanoma (pattern asimmetrico, strutture di regressione, pigment network atip",True,D,"IT1022, D
Reasoning: Uomo anziano con multiple lesioni pigmentate, superficie ruvida e “stuck-on” alla palpazione e localizzazione al tronco/collo è tipico per cheratosi seborroica. In dermatoscopia i “sbocchi follicolari simil-comedonici” e le “pseudo-cisti cornee” sono reperti caratteristici e quasi patognomonici di cheratosi seborroica pigmentata. Le altre opzioni (melanoma, carcinoma basocellulare, nevo displastico, carcinoma squamocellulare) presentano segni dermatoscopici diversi (rete pigmentata atipica, vasi arboriformi/ulcerazione, pattern nevico atipico, o segni di queratinizzazione/ulcerazione per SCC) che non corrispondono ai reperti descr",True,,
8,IT1023,"Maschio di 40 anni, celiaco, si presenta all’osservazione con un’eruzione papulo-vescicolosa, simmetrica che si localizza preferenzialmente alle superfici estensorie degli arti. Il paziente riferisce intenso prurito e bruciore per il quale non ha trovato giovamento da una terapia con antistaminico per os prescritta dal Medico di Medicina Generale. Il segno di Nikolski è assente. Agli esami ematici si riscontrano anticorpi IgA anti-transglutaminasi epidermica (TG3) e anti-transglutaminasi tessutale a basso titolo. Viene eseguita una biopsia della cute che evidenzia uno scollamento dermo-epidermico alla microscopia ottica e, all’immunofluorescenza diretta, depositi granulari di IgA situati all'apice delle papille dermiche. Quale tra le seguenti è la diagnosi più probabile?",A,True,A,"IT1023, A
Reasoning: Quadro clinico e laboratoristico tipico per dermatite erpetiforme: paziente celiaco con eruzione papulo-vescicolosa simmetrica a sedi estensorie, intenso prurito, presenza di IgA anti-transglutaminasi epidermica (TG3) e lesione istologica con scollamento dermo-epidermico. La caratteristica diagnostica è la immunofluorescenza diretta con depositi granulari di IgA all'apice delle papille dermiche. Le altre opzioni non corrispondono: dermatosi",True,A,"IT1023, A
Reasoning: Quadro clinico e laboratoristico tipico di dermatite erpetiforme (Duhring): uomo celiaco, papulo-vescicole pruriginose simmetriche su superfici estensorie, segno di Nikolski negativo, presenza di IgA anti-TG3/anti-transglutaminasi e istologia con scollamento dermo-epidermico + immunofluorescenza diretta che mostra depositi granulari di IgA all'apice delle papille dermiche. Le altre entità (IgA lineare ha deposito lineare lungo la giunzione dermo-epidermica; pemfigo volgare mostra acantolisi e IgG intercellulari; pem",True,,
8,IT1044,"Una signora di 67 anni con storia di dispnea da sforzo, mai indagata in precedenza e mai sottoposta ad intervento chirurgico toracico, esegue spirometria. Sulla base dei risultati di seguito riportati quale sindrome disventilatoria è più probabile tra le seguenti?",C,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
8,IT1053,"Una paziente di 68 anni, con storia di ipertensione arteriosa e ipercolesterolemia in buon compenso farmacologico con ACE inibitore e statina, riferisce da alcuni giorni debolezza, cefalea e vertigini. Viene eseguito un ECG il cui tracciato è riportato qui di seguito. Quale tra i seguenti è il trattamento più adeguato?",C,True,API_ERROR,API_ERROR,False,C,"IT1053, C
Reasoning: Il tracciato ECG è compatibile con un blocco atrioventricolare completo (dissociazione AV: onde P indipendenti dai complessi QRS e ritmo ventricolare di fuga lento) in una paziente sintomatica (debolezza, vertigini). Il trattamento più appropriato in un BLOCCO AV completo sintomatico è l'impianto di pacemaker permanente. Le altre opzioni (cardioversione o defibrillazione) non sono indicate, la midodrina è per ipotensione ortostatica e la sospensione dell'ACE-inibitore non risolverebbe un blocco AV completo.",True,,
8,IT1100,La tabella sottostante espone i risultati di uno studio caso-controllo. Quale tra i seguenti è il calcolo corretto per quantificare l’associazione tra la malattia e il fattore di rischio?,D,True,D,"IT1100, D
Reasoning: Si tratta di uno studio caso-controllo per cui la misura corretta è l’Odds Ratio (rapporto delle odds). Con le convenzioni: a=250 (esposti malati), b=150",True,API_ERROR,API_ERROR,False,,
8,IT1113,Una donna di 73 anni giunge in Pronto Soccorso per dispnea e dolore toracico che peggiora durante la respirazione. Esegue Rx torace ed un approfondimento mediante TC torace con mdc. Qual è la diagnosi più probabile in base ai reperti mostrati negli studi di imaging?,C,True,C,"IT1113, C
Reasoning: L'immagine Rx mostra un profilo cardiaco ingrandito",True,B,"IT1113, B
Reasoning: La presentazione clinica (dispnea acuta e dolore toracico pleuritico) è tipica di embolia polmonare. L’approfondimento con TC torace con mdc è l’esame di scelta e tipicamente mostra difetti di riempimento nelle arterie polmonari. Le altre diagnosi (infarto/myocardite, versamento pericardico, dissezione aortica) avrebbero reperti e quadro clinico differenti: la dissezione mostra un flap intimale sulla TC, il versamento pericardico una raccolta circumferenziale attorno al cuore, e l’infarto/myocardite non dà difetti di riempimento arterioso polmonare. Pertanto la diagnosi più probabile è embolia polmonare acuta.",False,,
8,IT1114,Donna di 45 anni giunge in Pronto Soccorso per dolore toracico e dispnea. Viene eseguito uno studio angioTC con mdc del torace. L’immagine riportata mostra lo studio visualizzato con finestra per mediastino. Qual è la diagnosi più probabile fra le seguenti?,A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
8,IT1118,Donna di 87 anni viene condotta in Pronto Soccorso in stato confusionale. La figlia riferisce caduta accidentale in casa con trauma cranico tre giorni prima. Esegue TC Cranio senza mdc che evidenzia un ematoma subdurale destro. Quale dei seguenti aspetti di imaging è tipico dell’ematoma subdurale?,D,True,API_ERROR,API_ERROR,False,D,"IT1118, D
Reasoning: L’ematoma subdurale si dispone nello spazio tra dura e aracnoide e assume tipicamente un aspetto a falce (crescentico) sulla TC, potendo oltrepassare le suture ma essendo limitato dalle riflessioni durali. L’ematoma epidurale invece appare a “lente” (biconvessa).",True,,
9,IT0006,L'immagine mostra un tracciato elettrocardiografico corrispondente a:,C,True,API_ERROR,API_ERROR,False,B,"IT0006, B
Reasoning: Il tracciato mostra assenza di onde P distinte e un intervallo R‑R irregolare (ritmo “irregularly irregular”), compatibile con fibrillazione atriale. Le altre opzioni (infarto anteriore, inferiore o posteriore) richiederebbero reperti focali di sopraslivellamento/sottoslivellamento del tratto ST/T in derivazioni corrispondenti; il blocco atrioventricolare di III grado si caratterizza per dissociazione atrioventricolare con onde P regolari indipendenti dai complessi QRS e spesso bradicardia ventricolare,",False,,
9,IT0007,Il paziente presenterà probabilmente:,C,True,C,"IT0007, C
Reasoning: L'ECG mostra ripide sopraslivellamenti del tratto ST nelle derivazioni precordiali (soprattutto V1–V4) con cambiamenti reciproci nelle inferiori, pattern tipico di infarto anteriore. Questo corrisponde a occlusione della arteria discendente an",True,C,"IT0007, C
Reasoning: The presentation is most consistent with an acute anterior wall myocardial infarction — ST elevation in the precordial leads indicates involvement of the anterior/septal myocardium supplied by the left anterior descending",True,,
9,IT0031,"[Paziente uomo di 85 anni, pregresso ictus ischemico, diabetico, in terapia polifarmacologica. Da circa un mese comparsa di placche eritematose orticarioidi diffuse con successiva comparsa di bolle tese a contenuto limpido. Le lesioni sono intensamente pruriginose.] Qual è la diagnosi più probabile?",A,True,A,"IT0031, A
Reasoning: Uomo anziano con lesioni iniziali a placche eritematose/orticarioidi molto pruriginose seguite da comparsa di bolle tese a contenuto limpido è il quadro tipico del pemfigoide bolloso. La malattia colpisce soprattutto anziani, è pruriginosa, dà bolle tese (subepidermiche). Pemfigo volgare dà bolle flaccide e erosioni mucose (Nikolsky positivo). Herpes zoster è doloroso e in sede dermatomale; dermatite da contatto raramente dà grandi",True,A,"IT0031, A
Reasoning: Quadro tipico di pemfigoide bolloso — paziente anziano, comparsa di placche eritematose/orticarioidi pruriginose seguite da bolle tese a contenuto limpido (subepidermiche). Si distingue dal pemfigo volgare che dà bolle flaccide e frequentemente lesioni mucose/Nikolsky positivo, dall’Herpes Zoster che è doloroso e dermatomale, dalla dermatite da contatto che non dà solitamente bolle tese diffuse, e dall’impet",True,,
9,IT0032,"[Paziente uomo di 85 anni, pregresso ictus ischemico, diabetico, in terapia polifarmacologica. Da circa un mese comparsa di placche eritematose orticarioidi diffuse con successiva comparsa di bolle tese a contenuto limpido. Le lesioni sono intensamente pruriginose.] Qual è il procedimento diagnostico più appropriato?",B,True,B,"IT0032, B
Reasoning: Quadro clinico tipico di pemfigoide bolloso (anziano, placche eritemato-urticarioidi pruriginose seguite da bolle tese a contenuto limpido). La diagnosi di certezza si ottiene con biopsia cutanea per istologia e immunofluorescenza diretta che mostra deposito lineare di IgG/C3 alla giunzione dermo-epidermica (anticorpi contro la membrana basale/BP180-BP230). Le altre opzioni (anticorpi anti",True,B,"IT0032, B
Reasoning: Quadro clinico tipico di pemfigoide bolloso (anziano, lesioni urticariformi precedenti poi comparsa di bolle tese, prurito intenso). La diagnosi più appropriata è biopsia cut",True,,
9,IT0053,"[In uno studio caso-controllo per comprendere l'eziologia del cancro dell'esofago, 870 casi e 902 controlli sono stati indagati per quanto concerne il consumo abituale di superalcolici.] L'associazione tra la malattia e il fattore di rischio può essere quantificata calcolando:",C,True,C,"IT0053, C
Reason",True,API_ERROR,API_ERROR,False,,
9,IT0054,"[In uno studio caso-controllo per comprendere l'eziologia del cancro dell'esofago, 870 casi e 902 controlli sono stati indagati per quanto concerne il consumo abituale di superalcolici.] È generalmente indicato tra i vantaggi degli studi caso-controllo:",A,True,A,"IT0054, A
Reasoning: Gli studi caso-controllo sono scelti a partire dallo stato di malattia (casi vs controlli) e sono quindi relativamente economici e veloci da realizzare rispetto a studi di coorte. Non permettono di calcolare direttamente incidenze o prevalenze (periodale o puntuale), perché il numero di casi e controlli è fissato dal disegno e non rappresenta la popolazione di riferimento; tuttavia consentono di valutare l'associazione esposizione-malattia (es. tramite odds ratio). Per questo l'opzione A è corretta.",True,A,"IT0054, A
Reasoning: Gli studi caso-controllo selezionano soggetti in base allo stato di malattia (casi e controlli) e sono tipicamente retrospettivi; per questo sono relativamente economici e rapidi da svolgere rispetto a studi di coorte. Non permettono invece di calcolare direttamente incidenze o prevalenze della malattia (si può stimare l'odds ratio ma non l'incidenza o la prevalenza, dato che la frequenza dei casi è stabilita dallo studio).",True,,
9,IT0063,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Le alterazioni presenti sono compatibili con:",C,True,API_ERROR,API_ERROR,False,C,"IT0063, C
Reasoning: Quadro clinico e segni suggeriscono un STEMI inferiore. L'ipotensione associata a bradicardia è tipica di ischemia del territorio dell'arteria coronaria destra con interessamento del nodo AV (fenomeno frequente nell'infarto inferiore). All'ECG si vedrebbero tipicamente sopraslivellamenti del tratto ST in II, III e aVF (con possibili depressioni reciproche in I e aVL). Le altre opzioni sono meno coerenti: pericardite dà sopraslivell",True,,
9,IT0064,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Mentre si allerta la sala di emodinamica è opportuno iniziare la somministrazione di:",D,True,API_ERROR,API_ERROR,False,D,"IT0064, D
Reasoning: Paziente con sospetto STEMI in corso (si allerta emodinamica). La terapia iniziale pre-PCI include antiaggregazione orale (ASA + inibitore P2Y12); tra le",True,,
9,IT0065,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Verosimilmente il paziente avrà una lesione a carico di:",A,True,A,"IT0065, A
Reasoning: L’ECG mostra sopraslivellamento del tratto ST nelle derivazioni inferiori (II, III, aVF) con reciproci in I/aVL, quadro tipico di infarto della parete inferiore. Tale distribuzione è classica per un’occlusione dell’arteria coronaria destra (spesso prossimale, con",True,A,"IT0065, A
Reasoning: Quadro clinico ed emodinamico tipico di infarto inferiore con possibile coinvolgimento ventricolare destro: dolore epigastrico, ipotensione (PA 90/50) e bradic",True,,
9,IT0095,"[Un ragazzo di 23 anni è vittima di un incidente automobilistico (moto contro auto). All'arrivo dei soccorsi viene riferito il seguente esame obiettivo neurologico: il paziente giace a occhi chiusi, non li apre né allo stimolo verbale né allo stimolo doloroso, eloquio assente, alla stimolazione algica il paziente tende ad allontanare gli arti dalla fonte dello stimolo. Presenta anisocoria per destra > sinistra.] Il paziente viene trasferito presso il Pronto Soccorso dove viene sottoposto a una TC cerebrale. Quale reperto è verosimilmente apprezzabile alla TC?",C,True,C,"IT0095, C
Reasoning: Il quadro clinico (grave rid",True,API_ERROR,API_ERROR,False,,
9,IT0111,"[Un uomo di 37 anni si presenta al Pronto Soccorso per intensa sintomatologia algica al livello della spalla destra. Il paziente riferisce caduta accidentale sul palmo della mano con la spalla atteggiata in modica abduzione ed estensione.] Dopo la valutazione dell'esame radiografico, quale diagnosi si sospetta?",B,True,API_ERROR,API_ERROR,False,PARSE_ERROR,"IT0111,",False,,
9,IT0130,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] L'immagine mostra una RM del rachide lombare su quale dei tre piani anatomici?,A,True,A,"IT0130, A
Reasoning: L'immagine mostra sezioni sagittali longitudinali (vedi corpi vertebrali in successione, spazi discali e sacco durale/CSF viste lungo il piano lungo), con il midline e la coda equina ben visibili. Non è un taglio coronale o assiale né un sagittale obliquo mirato ai peduncoli o ai forami (che sarebbero angolati/parasagittali). Quindi è un piano sagittale puro.",True,API_ERROR,API_ERROR,False,,
9,IT0131,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] Nella RM si rileva una probabile metastasi ossea. Quale indagine è la più appropriata per identificare la presenza di metastasi ossee?,A,True,A,"IT0131, A
Reasoning: Per la ricerca estesa di metastasi ossee la scintigrafia ossea è l’indagine di prima scelta clinica: è un esame whole‑body sensibile per localizzare lesioni scheletriche multiple e permette lo screening dell’intero scheletro in modo economico e con bassa dose. La TC è utile per la caratterizzazione locale e per valutare la distruzione corticale, ma una TC dell’intero scheletro non è l’approccio routinario; TC con mdc o ecografia non sono appropriate per lo screening sistemico e l’ecografia non valuta l’osso. Perciò la scintigrafia ossea è la scelta più appropriata.",True,A,"IT0131, A
Reasoning: Per la ricerca complessiva di metastasi ossee la scintigrafia ossea (99mTc-MDP) rimane l’indagine di screening più appropriata: è una metodica whole‑body sensibile per lesioni ossee multiple, economica e routinaria. La TC locale o totale può essere utile per caratterizzare singole lesioni o per pianificazione terapeutica, ma è meno pratica come screening dell’intero scheletro; l’ecografia non è idonea per valutare metastasi ossee. Le alternative più sensibili (PET/CT, whole‑body MRI) non sono fra le opzioni date.",True,,
9,IT0136,[Una donna di 19 anni presenta addominalgia e diarrea postprandiali ed esegue una esofagogastroduodenoscopia nel sospetto di un malassorbimento.] Che cosa si può dedurre dall'immagine?,B,True,B,"IT0136, B
Reasoning: L'immagine endoscopica mostra mucosa levigata con perdita delle pliche e aspetto a mosaico/scalloping compatibile con atrofia delle rughe (plasia/villous atrophy) tipica di quadri di malassorbimento (es. morbo celiaco). Non si osservano raccolte o vie fistolose (A), né una lesione massiva sospetta per neoformazione (C), né evidenza di sanguinamento attivo (D) o di ulcerazione circoscritta (E).",True,B,"IT0136, B
Reasoning: Il quadro clinico (giovane con dolore post-prandiale e diarrea, sospetto malassorbimento) è tipico della celiachia la cui endoscopia mostra atrofia delle pliche duodenali (villi appiattiti, aspetto a mosaico/scalloping). Le altre opzioni non sono compatibili: fistole/ ascessi non sono tipici né visibili in una EGD routinaria, una neoformazione darebbe un rilievo tumorale, sanguinamento o ulcera si manifesterebbero con sangue o perdita di sostanza mucosa evidente. Quindi la scelta corretta è atrofia della mucosa.",True,,
9,IT0169,"[Una donna di 45 anni presenta lesioni eritemato-ipercheratosiche non dolenti, di forma nummulare, a livello della regione scapolare. Si associano lesioni ipercheratosiche [01] con chiazza di alopecia cicatriziale [02] a livello del vertice del cuoio capelluto. Le lesioni del tronco, di vecchia data, tendono anch'esse all'atrofia cicatriziale e a lasciare esiti iperpigmentari soprattutto periferici. Tutte le lesioni tendono al peggioramento dopo l'esposizione solare.] Qual è la terapia più indicata per questa paziente?",B,True,B,"IT0169, B
Reasoning: Quadro clinico compatibile con lupus cutaneo cronico (lesioni eritemato‑iperceratosiche nummulari al tronco che evolvono con atrofia cicatriziale e iperpigmentazione periferica, peggioramento con esposizione solare, e lesione ipercheratosica con chiazza di alopecia cicatriziale sul vertice): caratteristiche tipiche del lupus discoide. Terapia sistemica di prima scelta è l'idrossiclorochina. La fototerapia nbUVB è controindicata per fotosensibilità, mentre",True,B,"IT0169, B
Reasoning: Quadro clinico tipico di lupus cutaneo cronico (lesioni discoidi): placche eritemato-ipercheratosiche nummulari, fotosensibilità, tendenza all'atrofia cicatriziale e alopecia cicatriziale del vertice. Terapia sistemica di prima scelta per il lupus cutaneo cronico è l'idrossiclorochina. La fototerapia nbUVB è controindicata/peggiora le dermatosi fotosensibili; le altre opzioni (calcipotriolo, penicillina, antimicotici) non sono appropriate per D",True,,
9,IT0198,"[Una donna di 22 anni si sottopone a biopsia intestinale dopo un'iniziale valutazione clinica e laboratoristica. L'esame istologico dimostra appiattimento dei villi, iperplasia delle cripte, incremento dei linfociti intraepiteliali, come illustrato nella figura.] Con quale delle seguenti malattie può essere compatibile il reperto istologico?",C,True,C,"IT0198, C
Reasoning: Il quadro istologico descritto — appiattimento dei villi intestinali, iperplasia delle cripte e aumento dei linfociti intraepiteliali — è tipico della malattia celiaca (sprue celiaca). Le altre opzioni (Whipple, Crohn, sensibilità non-celiaca al glutine, tumore neuroendocrino) hanno reperti istologici differenti e non mostrano la classica triade morfologica della celiachia.",True,C,"IT0198, C
Reasoning: L'istologia descrive la triade classica della malattia celiaca: appiattimento/atrofia dei villi, iperplasia delle cripte e aumento dei linfociti intraepiteliali. Le altre condizioni hanno reperti diversi (Whipple: macrofagi PAS-positivi nella lamina propria; Crohn: infiammazione transmurale e possibili granulomi; sensibilità al glutine non-celiaca: alterazioni istologiche assenti o non specifiche; tumore neuroendocrino: proliferazione neoplastica di cellule neuroendocrine).",True,,
9,IT0200,[Un paziente di 65 anni deve essere sottoposto a colecistectomia. In regime di prericovero ha eseguito un controllo radiologico del torace.] L'immagine radiologica mostrata in figura è in prima istanza compatibile con:,B,True,E,"IT0200, E
Reasoning: L'immagine mostra multiple opacità rotonde, ben definite, di dimensione simile e distribuite in proiezione periferica sulle regioni toraciche, con margini netti e aspetto sovrapposto alla parete toracica anziché inserite nel parenchima polmonare. Non corrispondono alle piccole micronodularità della tubercolosi miliare, né alle lesioni parenchimali irregolari e di dimensioni variabili delle metastasi o alle opacità a consolidamento di una polmonite o alle tipiche immagini lineari da atelettasia. L'aspetto è caratteristico delle om",False,B,"IT0200, B
Reasoning: L'immagine mostra numerose opacità nodulari bilaterali e di dimensioni variabili, distribuite in modo",True,,
9,IT0213,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Nella figura il ritmo presente a monitor è:,B,True,B,"IT0213, B
Reasoning: Il tracciato mostra una tachicardia a complessi larghi molto rapida con morfologia dei complessi che cambia nel tempo (ampiezza/asse variabile) — caratteristica di una tachicardia ventricolare polimorfa (tipo Torsades). Non è fibrillazione ventricolare (",True,E,"IT0213, E
Reasoning: Il paziente collassa improvvisamente dopo dolore retrosternale e il tracciato mostra onde caotiche, rapide e irregolari senza complessi QRS riconoscibili né morfologia regolare. Questo è tipico della fibrillazione ventricolare. Escludo tachicardie sopraventricolari o ventricolari (mono- o polimorfa), che mostrerebbero complessi QRS organizzati (regolari per la monomorfa, variabili ma riconoscibili per la polimorfa/torsades), e la fibrillazione atriale, che presenta invece QRS stretti irregolari sovrapposti a onde f fibrillatorie ma non l’aspetto caotico privo di QRS tipico della FV.",False,,
9,IT0214,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Il trattamento di prima scelta è:,A,True,A,"IT0214, A
Reasoning: L'ECG mostra un’aritmia ventricolare grave (polimorfa/ritmo ventricolare rapido e caotico compatibile con FV/TV senza polso) in un paziente che ha perso coscienza: nella FV/TV senza polso il trattamento di prima scelta è la defibrillazione elettrica immediata (shock non sincronizzato) secondo le linee guida ACLS. Adrenalina e antiaritmici (es. lidocaina) sono considerati dopo il/ i primi shock e le manovre di RCP; manovre vagali o espansione volemica non sono appropriate in questa situazione.",True,A,"IT0214, A
Reasoning: Il quadro (dolore retrosternale seguito da improvviso perdita di coscienza) è tipico di un arresto cardiaco primario, frequentemente per fibrillazione ventricolare/tachicardia ventricolare sostenuta in corso di infarto. La prima misura per arresto da VF/pVT è la defibrillazione immediata (shock non sincronizzato). Le altre opzioni non sono terapia iniziale: adrenalina e antiaritmici (lidocaina) sono usati dopo/insieme a CPR e tentativi di defibrillazione secondo le linee guida; manovre vagali sono inappropriate; espansione volemica serve solo se l’arresto è da ipovolemia.",True,,
9,IT0229,"[Il 13 agosto del 2011, alle ore 20, in Sicilia, un medico legale viene contattato dal Pubblico Ministero in quanto avvisato dalle forze dell'ordine del ritrovamento di un cadavere presso il domicilio dello stesso. Giunto sul luogo, il medico legale viene informato dalla polizia che, a causa dell'odore acre presente nell'appartamento, si era proceduto ad apertura delle finestre di tutte le stanze della casa. Si iniziano le operazioni di sopralluogo, il cadavere si presenta come in figura.] Alla luce dell'immagine allegata e dei dati riportati, considerando una completa risoluzione della rigidità, si può stimare in via preliminare che siano trascorsi:",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
9,IT0235,"[Un uomo di 65 anni presenta insorgenza, in pieno benessere, di cefalea e vomito, seguiti dalla comparsa di afasia ed emiparesi destra. Viene quindi accompagnato in Pronto Soccorso; i familiari riferiscono in anamnesi ipertensione ed etilismo con associata cirrosi epatica. Alla visita il medico trova il paziente soporoso, risvegliabile alla chiamata, afasico globale ed emiplegico a destra. Si prende visione della TC encefalo senza mezzo di contrasto che nel frattempo è stata richiesta (si veda immagine).] Qual è la diagnosi più probabile?",C,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
9,IT0236,"[Una donna di 76 anni riferisce di sentire, da alcuni mesi, il braccio di destra più debole; tale disturbo sembra avere un andamento peggiorativo. Nelle ultime settimane sarebbero inoltre comparse delle difficoltà nell'eloquio. La paziente si reca quindi dal neurologo che riscontra un deficit stenico all'arto superiore di destra e una afasia espressiva. Consiglia quindi l'esecuzione di una RM encefalo con mezzo di contrasto. Tale esame evidenzia la presenza di una lesione espansiva verosimilmente extra-assiale a livello frontale destro, captante vivacemente e omogeneamente contrasto, associata a ispessimento della dura madre perilesionale (tail durale) (si veda immagine).] Qual è la diagnosi più probabile?",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
9,IT0250,"[Un ragazzo di 19 anni presenta un intenso dolore a livello della coscia, prevalentemente notturno, che regredisce dopo la somministrazione di acido acetilsalicilico.] Quale neoformazione è sospettabile con questo quadro clinico-radiologico?",A,True,A,"IT0250, A
Reasoning: Quadro clinico classico per osteoma osteoide: giovane (19 aa), dolore intenso notturno che regredisce con acido acetilsalicilico. Le immagini mostrano un piccolo nidus centrale (con possibile calcificazione) circondato da intensa reazione sclerotica/edema osseo alla diafisi della coscia, visibile al CT e alla risonanza. Queste caratteristiche non sono tipiche di condroblastoma, condrosarcoma, osteosarcoma o encondroma.",True,A,"IT0250, A
Reasoning: Il quadro clinico è classico per osteoma osteoide: adolescente/giovane adulto con dolore intenso soprattutto notturno che si risolve o migliora notevolmente con aspirina/ FANS. Radiologicamente si vede tipicamente un piccolo nidus centrale (radiotrasparente) con sclerosi corticale periferica, spesso nelle diafisi degli arti lunghi (es. femore). Le altre lesioni elencate non hanno questa caratteristica clinica di dolore notturno così specificamente responsivo all'acido acetilsalicilico.",True,,
